$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1290,-00.5760,+00.4322,+00.900,+00.335,-09.803,-00.008981,-00.000511,+00.001998,+32.3,+099.407*64
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
$VNIMU,-00.1210,-00.5568,+00.4302,+00.906,+00.359,-09.818,+00.005372,+00.000107,-00.001820,+32.3,+099.407*6E
